id;safra_abertura;cidade;estado;idade;sexo;limite_total;limite_disp;data;valor;grupo_estabelecimento;cidade_estabelecimento;pais_estabelecimento
4,23E+11;201405;SAO PAULO             ;SP ;47;F;3800;1843;2019-07-14;22,35;ARTIGOS ELETRO;SAO PAULO;BR
4,23E+11;201405;SAO PAULO             ;SP ;47;F;3800;1939;2019-05-23;54,48;SERVI‚O;SAO PAULO;BR
4,23E+11;201405;SAO PAULO             ;SP ;47;F;3800;3278;2019-10-27;41,5;FARMACIAS;SAO PAULO;BR
4,23E+11;201405;SAO PAULO             ;SP ;47;F;3800;1765;2019-08-15;27,98;SERVI‚O;SAO PAULO;BR
4,23E+11;201405;SAO PAULO             ;SP ;47;F;3800;1821;2019-08-14;22,35;SEM RAMO;SAO PAULO;BR
4,23E+11;201405;SAO PAULO             ;SP ;47;F;3800;1760;2019-05-18;14,68;SERVI‚O;SAO PAULO;BR
4,23E+11;201405;SAO PAULO             ;SP ;47;F;3800;1858;2019-08-10;89,9;M.O.T.O.;SAO PAULO;BR
4,23E+11;201405;SAO PAULO             ;SP ;47;F;3800;1843;2019-08-10;14,71;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5954;2019-12-05;47;SUPERMERCADOS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5932;2019-12-06;11,05;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5870;2019-12-06;73,19;SUPERMERCADOS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5675;2020-03-09;9,08;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;7374;2020-01-31;10,71;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6985;2020-02-04;10,12;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5810;2019-12-09;50;MAT CONSTRUCAO;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6201;2019-11-22;10,76;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6435;2019-08-23;44,51;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5770;2020-03-03;8,75;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5761;2020-03-04;9,11;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6041;2019-10-15;47,15;FARMACIAS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6020;2019-10-15;21,29;FARMACIAS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5970;2019-10-15;50;POSTO DE GAS;SAOPAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5517;2019-04-18;195;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6244;2019-11-21;7,79;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6212;2019-11-21;40;SERVI‚O;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6480;2019-08-21;6,18;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5241;2019-12-12;122,59;FARMACIAS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5583;2019-05-30;170,52;SUPERMERCADOS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5800;2019-05-29;30;POSTO DE GAS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5753;2019-05-29;46,67;SUPERMERCADOS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4127;2020-05-02;56,29;RESTAURANTE;Sao Paulo;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4125;2020-05-02;2;RESTAURANTE;Sao Paulo;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4013;2020-05-04;112,39;LOJA DE DEPART;RIO DE JANEIR;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5851;2019-08-07;38,08;SUPERMERCADOS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5569;2019-11-11;88,87;VAREJO;CARAPICUIBA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5144;2019-11-11;424,47;VAREJO;CARAPICUIBA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4244;2020-04-22;1;RESTAURANTE;Sao Paulo;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5824;2019-08-07;27;SUPERMERCADOS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4313;2020-03-11;8,81;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4263;2020-03-12;50;SERVI‚O;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4706;2019-05-16;83,75;VAREJO;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5734;2019-10-16;220,89;VAREJO;GUARULHOS;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5574;2019-10-17;160;SERVI‚O;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5521;2019-10-17;53;SERVI‚O;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5242;2019-10-17;279;VAREJO;EMBU DAS ARTE;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5282;2019-04-09;50;POSTO DE GAS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5803;2019-09-12;68;SERVI‚O;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5171;2019-12-13;34,85;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5555;2019-12-11;254,7;VAREJO;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5470;2019-12-11;84,9;VAREJO;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4184;2020-04-27;59,93;FARMACIAS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6275;2019-07-24;92;VAREJO;CURITIBA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5918;2019-06-19;139,9;VESTUARIO;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6375;2019-08-27;60;SERVI‚O;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4206;2020-03-14;56,99;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;3940;2020-03-14;266,34;RESTAURANTE;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;3868;2020-03-14;72,27;RESTAURANTE;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6138;2019-10-06;10,21;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5860;2019-12-06;9,86;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6005;2019-12-05;44,09;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6001;2019-12-05;4,4;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;7385;2020-01-28;8,4;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5757;2019-11-04;70;SERVI‚O;BARUERI;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6319;2020-02-21;7,76;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6288;2020-02-21;31,34;RESTAURANTE;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6223;2020-02-21;64,58;FARMACIAS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5872;2019-10-21;316,11;ARTIGOS ELETRO;MARILIA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5963;2019-10-16;7,34;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6102;2019-11-27;7,64;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6174;2019-08-28;10;SERVI‚O;BARUERI;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4789;2019-05-14;119,9;VAREJO;CURITIBA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5879;2019-09-07;6,1;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5871;2019-09-07;7,75;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5963;2020-01-08;89,66;SUPERMERCADOS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6213;2019-07-26;62;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6066;2019-09-05;85,62;RESTAURANTE;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6029;2019-09-05;37,86;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5885;2019-09-06;143,72;VAREJO;CARAPICUIBA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;3864;2020-04-09;75,9;RESTAURANTE;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;3859;2020-04-09;5;RESTAURANTE;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5088;2019-11-13;56;SERVI‚O;SAOPAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5074;2019-11-13;7,3;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5073;2019-11-13;7,77;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;3712;2020-04-11;146,55;FARMACIAS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5072;2019-12-17;9,91;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5856;2020-02-24;367,59;SUPERMERCADOS;ARUJA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5847;2020-02-26;8,73;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5693;2020-03-08;12,72;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5685;2020-03-08;8,23;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5491;2019-05-02;26,4;VAREJO;CURITIBA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4458;2020-03-22;49,9;SUPERMERCADOS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4339;2020-03-22;119;RESTAURANTE;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5750;2019-09-13;52,8;VAREJO;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5672;2019-09-13;78,52;FARMACIAS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5602;2019-09-13;70;POSTO DE GAS;SAOPAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6067;2020-01-02;15,97;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6053;2020-01-02;7,08;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6052;2020-01-02;7,34;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6924;2020-02-20;263,95;SUPERMERCADOS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6458;2020-02-20;465,27;SUPERMERCADOS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6408;2020-02-20;50,45;POSTO DE GAS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6089;2019-11-29;12,77;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4217;2020-04-04;98,01;LOJA DE DEPART;RIO DE JANEIR;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5170;2019-04-12;111,77;SUPERMERCADOS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4997;2019-04-12;173,13;SUPERMERCADOS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4933;2019-04-12;63,75;SUPERMERCADOS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5031;2019-11-13;42,49;SUPERMERCADOS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5880;2019-05-26;29,9;VAREJO;BARUERI;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5830;2019-05-26;49,99;VAREJO;BARUERI;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6826;2020-02-18;7,83;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6816;2020-02-18;9,32;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6049;2019-12-04;39,99;VAREJO;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5955;2019-10-16;7,8;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6146;2019-09-03;7;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6229;2019-12-21;84;ARTIGOS ELETRO;GUARULHOS;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4883;2019-04-17;50;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4823;2019-04-17;59,9;SUPERMERCADOS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4775;2019-04-17;48;SUPERMERCADOS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5009;2019-05-13;200;RESTAURANTE;BARUERI;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6254;2019-10-18;17,86;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6188;2019-10-18;65,94;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6348;2020-02-20;60,23;SUPERMERCADOS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6327;2020-02-20;20,51;FARMACIAS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5092;2019-12-16;10,24;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6841;2020-02-14;7,76;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5325;2019-05-10;165,61;VAREJO;ITAPEVI;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6165;2019-08-30;9,11;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6849;2020-02-12;77,78;FARMACIAS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6379;2019-12-18;16,05;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5948;2020-01-09;6,68;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5955;2020-01-09;7,64;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;7237;2020-02-19;64,79;RESTAURANTE;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5654;2019-08-09;169,96;VESTUARIO;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6159;2019-09-03;6,03;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4172;2020-04-05;45;VAREJO;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4127;2020-04-05;45;VAREJO;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;3945;2020-04-05;182,49;RESTAURANTE;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;3940;2020-04-05;5;RESTAURANTE;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6127;2019-11-23;74,68;VAREJO;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6110;2019-11-23;16,96;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5411;2019-04-05;26,99;VAREJO;CARAPICUIBA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5834;2019-10-25;7,67;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5910;2019-05-22;50;POSTO DE GAS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5688;2019-11-06;69,22;LOJA DE DEPART;RIO DE JANEIR;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5143;2019-12-16;9,27;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5143;2019-12-16;8,55;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5111;2019-12-16;31,9;VESTUARIO;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5102;2019-12-16;9,55;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;7305;2020-02-01;69,16;RESTAURANTE;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;7200;2020-02-01;104,8;VAREJO;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4909;2019-05-14;99,98;VESTUARIO;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5842;2019-10-22;30;POSTO DE GAS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4619;2020-03-10;528,23;LOJA DE DEPART;RIO DE JANEIR;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4245;2020-04-21;192,39;RESTAURANTE;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6225;2019-08-28;149,9;VESTUARIO;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6210;2019-10-04;7,88;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6212;2019-10-05;6,52;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6149;2019-10-05;63;SERVI‚O;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5827;2019-11-01;7,64;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5438;2019-04-04;218,7;VAREJO;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6935;2020-02-06;50;SERVI‚O;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;7339;2020-02-19;56;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;7302;2020-02-19;36,62;FARMACIAS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5706;2020-03-07;55,2;SUPERMERCADOS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4332;2020-03-26;7,84;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;7006;2020-02-03;51,91;FARMACIAS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6260;2019-11-20;44,55;RESTAURANTE;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5479;2019-06-09;33,71;FARMACIAS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6296;2019-09-19;34,84;SUPERMERCADOS;GUARUJA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5489;2019-08-17;164,95;VESTUARIO;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5454;2019-08-17;35;VAREJO;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5404;2019-08-17;50;RESTAURANTE;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5129;2019-06-11;350;HOSP E CLINICA;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6226;2019-10-02;70;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5232;2019-05-11;92,8;VAREJO;CURITIBA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5209;2019-05-11;22,9;SUPERMERCADOS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4324;2020-04-03;7,64;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4315;2020-04-03;8,56;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6313;2019-12-20;65,36;RESTAURANTE;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6402;2019-07-21;53,36;FARMACIAS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6367;2019-07-21;35,19;SUPERMERCADOS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6088;2019-10-08;50;POSTO DE GAS;SAOPAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5075;2019-06-12;53,4;SUPERMERCADOS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5941;2020-01-10;7,64;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;3560;2020-04-15;152,63;VAREJO;CARAPICUIBA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5513;2019-06-06;70;VESTUARIO;ITAPEVI;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5416;2019-12-12;40;SERVI‚O;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5384;2019-12-12;31,48;FARMACIAS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5364;2019-12-12;20,61;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5442;2019-12-11;14,32;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5780;2019-07-11;108,89;VAREJO;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5593;2019-07-11;186,62;VAREJO;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5557;2019-07-11;36;SERVI‚O;COTIA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5161;2019-12-14;49,54;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6985;2020-02-05;10,79;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5504;2019-07-11;10;MAT CONSTRUCAO;COTIA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;7187;2020-02-20;50;SERVI‚O;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6826;2020-02-17;7,78;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6221;2019-12-23;7,64;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6171;2019-12-23;50;SERVI‚O;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6165;2019-12-23;6,68;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6083;2019-12-23;82,2;SUPERMERCADOS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5514;2019-07-11;43;SERVI‚O;COTIA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5332;2019-04-07;79;SUPERMERCADOS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5658;2019-11-08;29,84;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4437;2020-04-19;202,89;VAREJO;SAO CAETANO D;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4640;2020-04-19;78,9;RESTAURANTE;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5889;2019-06-21;29,36;VAREJO;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6927;2020-02-11;7,89;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;7058;2020-02-01;142,4;FARMACIAS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5779;2020-03-02;68,44;FARMACIAS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5933;2020-01-11;7,64;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6123;2019-07-27;89,89;FARMACIAS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5889;2019-07-29;234;FARMACIAS;RIO DE JANEIR;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6195;2019-08-28;29,98;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6190;2019-08-28;5;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6184;2019-08-28;6,18;SERVI‚O;SAO PAULO;BR
8,61E+11;201602;SAO PAULO             ;SP ;53;F;9550;4699;2020-02-26;50;POSTO DE GAS;SAO JOSE DO R;BR
8,61E+11;201602;SAO PAULO             ;SP ;53;F;9550;4243;2019-08-31;50;POSTO DE GAS;SAO JOSE DO R;BR
8,61E+11;201602;SAO PAULO             ;SP ;53;F;9550;4051;2019-08-31;191,8;VESTUARIO;SAO JOSE DO R;BR
8,61E+11;201602;SAO PAULO             ;SP ;53;F;9550;6820;2019-12-15;50;POSTO DE GAS;SAO JOSE DO R;BR
8,61E+11;201602;SAO PAULO             ;SP ;53;F;9550;4381;2019-10-20;63,59;FARMACIAS;SAO JOSE DO R;BR
8,61E+11;201602;SAO PAULO             ;SP ;53;F;9550;5200;2019-12-23;69;RESTAURANTE;BALNEARIO CAM;BR
8,61E+11;201602;SAO PAULO             ;SP ;53;F;9550;4335;2019-07-19;119;CIA AEREAS;SAO PAULO;BR
8,61E+11;201602;SAO PAULO             ;SP ;53;F;9550;4279;2019-07-19;55,4;RESTAURANTE;SAO JOSE DO R;BR
